,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
20108,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.734374,60.693841,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20110,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.735921,60.695632,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20112,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.737037,60.696494,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20114,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.737456,60.696743,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20116,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.738227,60.698415,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20118,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.738967,60.699404,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20120,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.735332,60.695056,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20122,641.0,город Екатеринбург,Чкаловский район,Нижне-Исетское кладбище,,56.739558,60.700184,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Нижне-Исетское кладбище
20124,641.0,город Екатеринбург,Чкаловский район,Профсоюзная,45,56.755244,60.692671,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Профсоюзная
20126,641.0,город Екатеринбург,Чкаловский район,Орденоносцев,10,56.75404,60.689979,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Орденоносцев
20128,641.0,город Екатеринбург,Чкаловский район,Грибоедова,11,56.752705,60.693536,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Грибоедова
20129,641.0,город Екатеринбург,Чкаловский район,Грибоедова,7,56.752751,60.691714,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Грибоедова
20130,641.0,город Екатеринбург,Чкаловский район,Грибоедова,13,56.753997,60.693528,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Грибоедова
20131,641.0,город Екатеринбург,Чкаловский район,Академика Губкина,74,56.750359,60.710258,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Академика Губкина
20134,641.0,город Екатеринбург,Чкаловский район,Грибоедова,8,56.751614,60.693909,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Грибоедова
20135,641.0,город Екатеринбург,Чкаловский район,Многостаночников,13,56.75337,60.703413,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Многостаночников
20136,641.0,город Екатеринбург,Чкаловский район,Бородина,2,56.750238,60.701087,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Бородина
20137,641.0,город Екатеринбург,Чкаловский район,Бородина,2А,56.750646,60.701048,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Бородина
20138,641.0,город Екатеринбург,Чкаловский район,Зои Космодемьянской,46Б,56.751212,60.705553,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Зои Космодемьянской
20140,641.0,город Екатеринбург,Чкаловский район,Косарева,13,56.750074,60.704723,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Косарева
20141,641.0,город Екатеринбург,Чкаловский район,Черняховского,55,56.753379,60.713479,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20142,641.0,город Екатеринбург,Чкаловский район,Черняховского,57,56.753777,60.71407,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20144,641.0,город Екатеринбург,Чкаловский район,Черняховского,57К,56.753588,60.723368,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20145,641.0,город Екатеринбург,Чкаловский район,Черняховского,62Б,56.752597,60.722444,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20146,641.0,город Екатеринбург,Чкаловский район,Черняховского,,56.752655,60.717506,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20147,641.0,город Екатеринбург,Чкаловский район,Черняховского,51,56.753938,60.709731,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20149,641.0,город Екатеринбург,Чкаловский район,Кольцовский тракт 7 км,1,56.790128,60.668107,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Кольцовский тракт 7 км
20151,641.0,город Екатеринбург,Чкаловский район,Будённого,22,56.689726,60.510382,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Будённого
20153,641.0,город Екатеринбург,Чкаловский район,Титова,51,56.687032,60.520304,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Титова
20154,641.0,город Екатеринбург,Чкаловский район,Кооперативная,16,56.68783,60.519662,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Кооперативная
20155,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77Е,56.760145,60.737761,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20156,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77Е,56.761303,60.736443,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20157,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77А,56.761168,60.733733,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20158,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77А,56.76108,60.733826,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20159,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77Ц,56.760871,60.733082,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20160,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77М,56.759644,60.732959,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20161,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77А,56.760041,60.734138,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20162,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77Т,56.758464,60.734975,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20163,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77Т,56.758275,60.735861,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20164,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77Л,56.75878,60.733161,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20165,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77,56.76035,60.733121,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20166,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77В,56.759609,60.735139,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20167,641.0,город Екатеринбург,Чкаловский район,Альпинистов,77Л,56.759636,60.733885,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20168,641.0,город Екатеринбург,Чкаловский район,Газовый переулок,8,56.761437,60.705679,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Газовый переулок
20170,641.0,город Екатеринбург,Чкаловский район,Инженерная,54,56.760432,60.704374,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Инженерная
20171,641.0,город Екатеринбург,Чкаловский район,Запорожский переулок,4А,56.759695,60.70898,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Запорожский переулок
20174,641.0,город Екатеринбург,Чкаловский район,Инженерная,44,56.757859,60.708001,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Инженерная
20175,641.0,город Екатеринбург,Чкаловский район,Угловой переулок,4,56.754754,60.695567,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Угловой переулок
20177,641.0,город Екатеринбург,Чкаловский район,Альпинистов,8,56.755903,60.702276,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20179,641.0,город Екатеринбург,Чкаловский район,Хибиногорский переулок,8,56.755974,60.705792,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Хибиногорский переулок
20181,641.0,город Екатеринбург,Чкаловский район,Грибоедова,23,56.754833,60.702244,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Грибоедова
20184,641.0,город Екатеринбург,Чкаловский район,Инженерная,41А,56.75631,60.706013,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Инженерная
20185,641.0,город Екатеринбург,Чкаловский район,Альпинистов,20к1,56.756453,60.704718,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20187,641.0,город Екатеринбург,Чкаловский район,Рудный Опытный завод,,56.699679,60.643195,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Рудный Опытный завод
20188,641.0,город Екатеринбург,Чкаловский район,8 Марта,197,56.792418,60.607408,город Екатеринбург<br>Район: Чкаловский район<br>Улица: 8 Марта
20189,641.0,город Екатеринбург,Чкаловский район,Исетская,14А,56.755938,60.694777,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Исетская
20190,641.0,город Екатеринбург,Чкаловский район,8 Марта,197,56.792418,60.607408,город Екатеринбург<br>Район: Чкаловский район<br>Улица: 8 Марта
20191,641.0,город Екатеринбург,Чкаловский район,Альпинистов,29,56.757614,60.70356,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20192,641.0,город Екатеринбург,Чкаловский район,Альпинистов,29,56.758194,60.704245,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20193,641.0,город Екатеринбург,Чкаловский район,Инженерная,67А,56.758977,60.702743,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Инженерная
20194,641.0,город Екатеринбург,Чкаловский район,Профсоюзная,63,56.757289,60.699154,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Профсоюзная
20196,641.0,город Екатеринбург,Чкаловский район,Инженерная,73,56.759832,60.701265,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Инженерная
20197,641.0,город Екатеринбург,Чкаловский район,Альпинистов,27,56.757012,60.702094,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Альпинистов
20198,641.0,город Екатеринбург,Чкаловский район,Дагестанская,4,56.760759,60.699574,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дагестанская
20200,641.0,город Екатеринбург,Чкаловский район,Дагестанская,1А,56.763855,60.700948,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дагестанская
20202,641.0,город Екатеринбург,Чкаловский район,Запорожский переулок,14,56.761571,60.70752,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Запорожский переулок
20203,641.0,город Екатеринбург,Чкаловский район,Высокий переулок,4А,56.761501,60.709532,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Высокий переулок
20205,641.0,город Екатеринбург,Чкаловский район,Высокий переулок,6,56.761326,60.710128,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Высокий переулок
20207,641.0,город Екатеринбург,Чкаловский район,​Славянская,45,56.766168,60.709308,город Екатеринбург<br>Район: Чкаловский район<br>Улица: ​Славянская
20208,641.0,город Екатеринбург,Чкаловский район,Дагестанская,3,56.762734,60.708878,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дагестанская
20209,641.0,город Екатеринбург,Чкаловский район,​Дагестанская,3к1,56.764035,60.708543,город Екатеринбург<br>Район: Чкаловский район<br>Улица: ​Дагестанская
20210,641.0,город Екатеринбург,Чкаловский район,Химмашевская,9,56.769233,60.706234,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Химмашевская
20211,641.0,город Екатеринбург,Чкаловский район,Химмашевская,9,56.769304,60.707809,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Химмашевская
20214,641.0,город Екатеринбург,Чкаловский район,Славянская,60,56.765568,60.710729,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Славянская
20215,641.0,город Екатеринбург,Чкаловский район,Дагестанская,34А,56.761322,60.715601,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дагестанская
20216,641.0,город Екатеринбург,Чкаловский район,Самаркандская,41,56.760869,60.714669,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Самаркандская
20218,641.0,город Екатеринбург,Чкаловский район,Самаркандская,57,56.7616,60.717643,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Самаркандская
20219,641.0,город Екатеринбург,Чкаловский район,Дагестанская,36,56.763335,60.717977,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дагестанская
20221,641.0,город Екатеринбург,Чкаловский район,Дагестанская,40,56.762776,60.722465,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дагестанская
20222,641.0,город Екатеринбург,Чкаловский район,Дагестанская,41 лит К,56.763974,60.729317,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дагестанская
20223,641.0,город Екатеринбург,Чкаловский район,Щербакова,74,56.77723,60.663493,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Щербакова
20224,641.0,город Екатеринбург,Чкаловский район,Щербакова,77к2,56.776852,60.661413,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Щербакова
20225,641.0,город Екатеринбург,Чкаловский район,Щорса,37,56.808641,60.617236,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Щорса
20226,641.0,город Екатеринбург,Чкаловский район,Косарева,24,56.749698,60.717596,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Косарева
20227,641.0,город Екатеринбург,Чкаловский район,Косарева,24,56.750151,60.720582,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Косарева
20228,641.0,город Екатеринбург,Чкаловский район,Косарева,24,56.751179,60.722821,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Косарева
20229,641.0,город Екатеринбург,Чкаловский район,Косарева,26А,56.750946,60.728646,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Косарева
20230,641.0,город Екатеринбург,Чкаловский район,Косарева,28Б,56.75243,60.727242,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Косарева
20231,641.0,город Екатеринбург,Чкаловский район,Черняховского,68,56.751502,60.732155,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20232,641.0,город Екатеринбург,Чкаловский район,Черняховского,61/1,56.75485,60.73321,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20233,641.0,город Екатеринбург,Чкаловский район,Черняховского,69Б,56.753575,60.734246,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20234,641.0,город Екатеринбург,Чкаловский район,Черняховского,65,56.753183,60.736254,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20235,641.0,город Екатеринбург,Чкаловский район,Черняховского,68А,56.752664,60.736613,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20236,641.0,город Екатеринбург,Чкаловский район,Черняховского,69Д,56.753175,60.741638,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20237,641.0,город Екатеринбург,Чкаловский район,Черняховского,82,56.754638,60.75615,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20238,641.0,город Екатеринбург,Чкаловский район,Черняховского,86/18,56.760577,60.745094,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20239,641.0,город Екатеринбург,Чкаловский район,Черняховского,86/18,56.759149,60.746428,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20240,641.0,город Екатеринбург,Чкаловский район,Черняховского,86/6,56.756309,60.753206,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20241,641.0,город Екатеринбург,Чкаловский район,Черняховского,86/6,56.757599,60.754473,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20242,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к9,56.758024,60.754747,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20243,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к7,56.758028,60.754055,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20244,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к8,56.758367,60.753549,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20245,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к8,56.758632,60.753761,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20246,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к11,56.759,60.752682,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20247,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к11,56.759177,60.752269,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20248,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к11,56.759422,60.751582,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20249,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к11,56.759624,60.751105,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20250,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к12,56.760029,60.750276,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20251,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к12,56.7603,60.749675,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20252,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к17,56.76037,60.749042,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20253,641.0,город Екатеринбург,Чкаловский район,Черняховского,86к13,56.76059,60.748982,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20254,641.0,город Екатеринбург,Чкаловский район,​Черняховского,86/1,56.756915,60.758228,город Екатеринбург<br>Район: Чкаловский район<br>Улица: ​Черняховского
20255,641.0,город Екатеринбург,Чкаловский район,Черняховского,86/2,56.756351,60.759192,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Черняховского
20256,641.0,город Екатеринбург,Чкаловский район,Миасская,12,56.785661,60.65132,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Миасская
20257,641.0,город Екатеринбург,Чкаловский район,Щербакова,18,56.784421,60.652832,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Щербакова
20258,641.0,город Екатеринбург,Чкаловский район,Щербакова,113,56.77373,60.666305,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Щербакова
20260,641.0,город Екатеринбург,Чкаловский район,Щербакова,101,56.774826,60.665097,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Щербакова
20261,641.0,город Екатеринбург,Чкаловский район,Прониной,113,56.773415,60.664883,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Прониной
20262,641.0,город Екатеринбург,Чкаловский район,Прониной,48,56.775748,60.662565,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Прониной
20264,641.0,город Екатеринбург,Чкаловский район,Селькоровская,104,56.747577,60.606118,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20265,641.0,город Екатеринбург,Чкаловский район,переулок Энергетиков,6А,56.747965,60.604459,город Екатеринбург<br>Район: Чкаловский район<br>Улица: переулок Энергетиков
20267,641.0,город Екатеринбург,Чкаловский район,Селькоровская,86А,56.751886,60.604303,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20268,641.0,город Екатеринбург,Чкаловский район,Селькоровская,82А,56.752894,60.600217,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20269,641.0,город Екатеринбург,Чкаловский район,Селькоровская,82Б,56.752355,60.600838,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20270,641.0,город Екатеринбург,Чкаловский район,Селькоровская,82А,56.752024,60.600589,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20271,641.0,город Екатеринбург,Чкаловский район,Селькоровская,86А,56.751161,60.605163,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20272,641.0,город Екатеринбург,Чкаловский район,Селькоровская,86А,56.751578,60.604651,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20273,641.0,город Екатеринбург,Чкаловский район,Окружная,12,56.756683,60.601419,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Окружная
20274,641.0,город Екатеринбург,Чкаловский район,Кашинский переулок,107А,56.75696,60.597082,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Кашинский переулок
20275,641.0,город Екатеринбург,Чкаловский район,Окружная,,56.756876,60.595408,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Окружная
20276,641.0,город Екатеринбург,Чкаловский район,2-я Новосибирская,53А,56.753586,60.585716,город Екатеринбург<br>Район: Чкаловский район<br>Улица: 2-я Новосибирская
20277,641.0,город Екатеринбург,Чкаловский район,2-я Новосибирская,53,56.754393,60.58626,город Екатеринбург<br>Район: Чкаловский район<br>Улица: 2-я Новосибирская
20278,641.0,город Екатеринбург,Чкаловский район,Прониной,27,56.777197,60.657707,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Прониной
20279,641.0,город Екатеринбург,Чкаловский район,Дунитовый переулок,18А,56.779927,60.655573,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дунитовый переулок
20280,641.0,город Екатеринбург,Чкаловский район,Миасская,12,56.786168,60.651452,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Миасская
20281,641.0,город Екатеринбург,Чкаловский район,Коркинская,2,56.789007,60.652908,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Коркинская
20282,641.0,город Екатеринбург,Чкаловский район,Счастливая,4,56.747489,60.566795,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Счастливая
20283,641.0,город Екатеринбург,Чкаловский район,Лучистая,2,56.74658,60.569681,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Лучистая
20284,641.0,город Екатеринбург,Чкаловский район,Лучистая,2,56.745997,60.568826,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Лучистая
20285,641.0,город Екатеринбург,Чкаловский район,Лучистая,2,56.746217,60.569006,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Лучистая
20286,641.0,город Екатеринбург,Чкаловский район,Счастливая,8,56.747947,60.561636,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Счастливая
20287,641.0,город Екатеринбург,Чкаловский район,Мартовская,2,56.758935,60.61983,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Мартовская
20288,641.0,город Екатеринбург,Чкаловский район,Титова,35а,56.769559,60.615165,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Титова
20289,641.0,город Екатеринбург,Чкаловский район,Крестинского,37/1,56.79057,60.618574,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Крестинского
20290,641.0,город Екатеринбург,Чкаловский район,Рыбоводов,8,56.714661,60.513567,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Рыбоводов
20291,641.0,город Екатеринбург,Чкаловский район,185,,56.709201,60.590437,город Екатеринбург<br>Район: Чкаловский район<br>Улица: 185
20292,641.0,город Екатеринбург,Чкаловский район,Щорса,107,56.806916,60.599725,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Щорса
20293,641.0,город Екатеринбург,Чкаловский район,Светлый микрорайон,4,56.779591,60.701987,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Светлый микрорайон
20295,641.0,город Екатеринбург,Чкаловский район,Светлый микрорайон,4,56.779579,60.701917,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Светлый микрорайон
20297,641.0,город Екатеринбург,Чкаловский район,Корейский переулок,10,56.791609,60.65657,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Корейский переулок
20298,641.0,город Екатеринбург,Чкаловский район,Дарвина,4Д,56.783083,60.664425,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дарвина
20299,641.0,город Екатеринбург,Чкаловский район,Панфиловцев,1,56.784291,60.667504,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Панфиловцев
20300,641.0,город Екатеринбург,Чкаловский район,Демьяна Бедного,40,56.783452,60.669911,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Демьяна Бедного
20301,641.0,город Екатеринбург,Чкаловский район,Демьяна Бедного,31,56.783497,60.670426,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Демьяна Бедного
20302,641.0,город Екатеринбург,Чкаловский район,Патриотов,1,56.782713,60.670879,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Патриотов
20303,641.0,город Екатеринбург,Чкаловский район,Демьяна Бедного,37,56.782837,60.671056,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Демьяна Бедного
20304,641.0,город Екатеринбург,Чкаловский район,Панфиловцев,63,56.782437,60.670194,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Панфиловцев
20305,641.0,город Екатеринбург,Чкаловский район,Рощинская,21,56.782284,60.667601,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Рощинская
20307,641.0,город Екатеринбург,Чкаловский район,Рощинская,38,56.782186,60.668251,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Рощинская
20308,641.0,город Екатеринбург,Чкаловский район,Рощинская,48,56.780909,60.676463,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Рощинская
20311,641.0,город Екатеринбург,Чкаловский район,Патриотов,6к3,56.782148,60.673699,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Патриотов
20313,641.0,город Екатеринбург,Чкаловский район,Светлый микрорайон,3,56.779376,60.701518,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Светлый микрорайон
20314,641.0,город Екатеринбург,Чкаловский район,Микрорайон Светлый,2,56.779434,60.700086,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Микрорайон Светлый
20316,641.0,город Екатеринбург,Чкаловский район,Светлый микрорайон,1,56.779286,60.698678,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Светлый микрорайон
20318,641.0,город Екатеринбург,Чкаловский район,Шатровая,69,56.783361,60.6723,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Шатровая
20319,641.0,город Екатеринбург,Чкаловский район,Дунайская,43,56.785979,60.673182,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Дунайская
20320,641.0,город Екатеринбург,Чкаловский район,Академика Павлова,4,56.788077,60.664955,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Академика Павлова
20321,641.0,город Екатеринбург,Чкаловский район,Вижайская,1,56.788322,60.66304,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Вижайская
20322,641.0,город Екатеринбург,Чкаловский район,Водоёмная,80к3,56.793917,60.648558,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Водоёмная
20323,641.0,город Екатеринбург,Чкаловский район,Просторная,83,56.794746,60.650844,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Просторная
20325,641.0,город Екатеринбург,Чкаловский район,8 Марта,207,56.787903,60.606308,город Екатеринбург<br>Район: Чкаловский район<br>Улица: 8 Марта
20326,641.0,город Екатеринбург,Чкаловский район,Селькоровская,78А,56.753797,60.608264,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Селькоровская
20327,641.0,город Екатеринбург,Чкаловский район,Окружная,1Д,56.755263,60.608484,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Окружная
20328,641.0,город Екатеринбург,Чкаловский район,Ляпустина,60А,56.763707,60.594391,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Ляпустина
20329,641.0,город Екатеринбург,Чкаловский район,Патриса Лумумбы,4Г,56.772324,60.600209,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Патриса Лумумбы
20330,641.0,город Екатеринбург,Чкаловский район,Монтёрская,1а/1,56.782768,60.610394,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Монтёрская
20331,641.0,город Екатеринбург,Чкаловский район,Смоленская,12,56.776983,60.622404,город Екатеринбург<br>Район: Чкаловский район<br>Улица: Смоленская
